Frequency_Hz,Re_Z_ohm,Im_Z_ohm,NegIm_Z_ohm
58.7595637,996.9794015241317,-27.38842857863772,27.38842857863772
60.0984548,983.3179417607741,-15.797216886951908,15.797216886951908
61.4678538,986.3206939131047,-11.946616693508922,11.946616693508922
62.8684558,992.0993602801612,-33.32215764791645,33.32215764791645
64.3009718,981.9636085882714,-21.555122464676252,21.555122464676252
65.766129,998.2299259414607,-38.299270977842596,38.299270977842596
67.2646711,993.7143948755356,-13.218327967419892,13.218327967419892
68.797359,965.2256076546795,-9.529455892632164,9.529455892632164
70.3649705,1015.873148923026,-7.0704383483213045,7.0704383483213045
71.9683015,992.3538836980051,-12.312615087853247,12.312615087853247
73.6081659,965.4797480059118,-25.95142470905522,25.95142470905522
75.2853962,1007.3828676696717,5.04189882130849,-5.04189882130849
77.0008437,986.8351784349823,-15.760174334524075,15.760174334524075
78.7553792,987.870451942068,-0.14216209924792372,0.14216209924792372
80.5498935,982.4206398737933,-26.041303961711954,26.041303961711954
82.3852974,1028.8105544293787,-17.744751573659308,17.744751573659308
84.2625227,988.3183370710492,-3.7622867790864754,3.7622867790864754
86.1825223,983.2387370676914,-20.132376400948022,20.132376400948022
88.1462709,978.5978666829631,-20.549964928752193,20.549964928752193
90.1547654,997.7850978090926,-7.716404531264534,7.716404531264534
92.2090252,983.5320769115117,-7.148682051876223,7.148682051876223
94.3100932,985.3883815279896,20.346726479127284,-20.346726479127284
96.4590361,979.7814605802316,-9.585428974011439,9.585428974011439
98.6569445,991.2145689849157,24.472300950620625,-24.472300950620625
100.904934,990.83130414538,-1.1268298670661654,1.1268298670661654
103.204147,992.859385054808,-16.812318086597696,16.812318086597696
105.555749,992.8795455499868,-3.949650421085579,3.949650421085579
107.960934,966.7159004938333,2.213153347027881,-2.213153347027881
110.420924,973.9716628077314,4.008729725460938,-4.008729725460938
112.936967,994.1205892720081,-7.053515754656052,7.053515754656052
115.510341,991.4149660271123,-20.687552397593088,20.687552397593088
118.142351,961.9373227288795,-15.060939699480974,15.060939699480974
120.834334,1014.0796063503493,-11.505569823643349,11.505569823643349
123.587656,985.2765712048116,-20.265281102943007,20.265281102943007
126.403715,985.9327183267878,-3.4900949228389124,3.4900949228389124
129.283941,990.4119577329355,-19.49588290985732,19.49588290985732
132.229795,961.6404452503872,12.600481542446582,-12.600481542446582
135.242774,973.6192939351164,-6.875426387041539,6.875426387041539
138.324405,999.8827233143278,-2.0754796266398374,2.0754796266398374
141.476255,961.686465756391,-8.382103402240269,8.382103402240269
144.699923,988.3221990964819,2.553618175495067,-2.553618175495067
147.997044,1004.0049775602469,8.100271510444593,-8.100271510444593
151.369294,948.2233232914583,19.238261255552516,-19.238261255552516
154.818384,988.654819343413,-4.890014175049838,4.890014175049838
158.346064,990.8311906017419,-1.2225999831001724,1.2225999831001724
161.954126,1003.2821504572088,28.64282432317507,-28.64282432317507
165.6444,967.2685125732158,21.063648920754392,-21.063648920754392
169.418762,958.9673613039888,13.98453514746365,-13.98453514746365
173.279125,974.4432709680564,25.048681015972992,-25.048681015972992
177.22745,986.1318076183054,-8.205134965357866,8.205134965357866
181.265742,992.3495430013274,-12.657625601664792,12.657625601664792
185.39605,985.1425340413831,2.0383493350757074,-2.0383493350757074
189.62047,969.051426522394,-3.7053483340476525,3.7053483340476525
193.941149,1013.6390800725719,17.760383606718083,-17.760383606718083
198.360277,982.177426059707,6.682487178876254,-6.682487178876254
202.8801,991.3852831953149,5.838943720975186,-5.838943720975186
207.502911,960.9584154986179,13.896478043618261,-13.896478043618261
212.231057,975.831119209168,-10.541013940844266,10.541013940844266
217.066938,1006.964390998304,12.945640295961006,-12.945640295961006
222.013009,983.3448027576367,14.025888191595575,-14.025888191595575
227.071781,996.8310118597187,24.248871060049478,-24.248871060049478
232.245822,1002.6137982693,27.753360021883207,-27.753360021883207
237.537758,996.3039773116467,6.098496866045272,-6.098496866045272
242.950276,998.6983123874265,23.054284569996483,-23.054284569996483
248.486123,970.0000595904379,11.062003493793874,-11.062003493793874
254.14811,1019.650469852742,15.267126715330836,-15.267126715330836
259.93911,1015.2734508792947,8.975522395574242,-8.975522395574242
265.862063,971.623758358791,2.8545540212099336,-2.8545540212099336
271.919977,970.7228664946538,21.32193686835877,-21.32193686835877
278.115925,991.173527565205,45.15974130047341,-45.15974130047341
284.453054,989.0537951619635,18.995983620959983,-18.995983620959983
290.93458,991.3784438039087,22.369417687633263,-22.369417687633263
297.563794,990.0750263628078,38.72189552009984,-38.72189552009984
304.344061,1010.3018140161902,26.45744858153081,-26.45744858153081
311.278822,1000.9132268343202,15.722203553812,-15.722203553812
318.371599,980.5185878614694,32.88864356687753,-32.88864356687753
325.62599,990.1631222299791,20.521389004778438,-20.521389004778438
333.04568,970.1571144010368,21.631383972617396,-21.631383972617396
340.634434,984.7003077200714,33.14762630270435,-33.14762630270435
348.396106,991.005894200703,38.280202277710615,-38.280202277710615
356.334634,1030.1362625706902,5.101120044513349,-5.101120044513349
364.454048,990.9871362847986,38.762764929909004,-38.762764929909004
372.758471,987.7431925853139,30.426764548105222,-30.426764548105222
381.252118,986.729605864309,-2.8731010689145102,2.8731010689145102
389.939301,998.9493864760325,30.81384746606168,-30.81384746606168
398.824429,1020.8117138193236,58.18574244093742,-58.18574244093742
407.912013,986.9902168098157,32.6262953478372,-32.6262953478372
417.206666,988.6596269720659,33.76979587540788,-33.76979587540788
426.713107,1027.23090170638,48.41962066442675,-48.41962066442675
436.43616,990.6703357537132,38.09407903673046,-38.09407903673046
446.380762,1008.005258661631,33.32449840150569,-33.32449840150569
456.551961,984.359905276353,55.77708054522665,-55.77708054522665
466.95492,964.6982535981341,29.9005809857187,-29.9005809857187
477.594921,994.0916879180218,38.38723591769103,-38.38723591769103
488.477363,1005.6018609178358,58.11118814969127,-58.11118814969127
499.607773,990.3881173376199,49.628487012887206,-49.628487012887206
510.991798,991.6862247141339,53.27210661723386,-53.27210661723386
522.63522,976.5606867436277,36.35672053759409,-36.35672053759409
534.543947,990.8698021361629,44.28984227857194,-44.28984227857194
546.724026,984.5366085175715,48.12086933777813,-48.12086933777813
559.18164,969.3753854543953,51.330445918672226,-51.330445918672226
571.923111,987.5260060539242,72.00647173418686,-72.00647173418686
584.954909,993.9946517954038,69.72828355249669,-69.72828355249669
598.283649,993.6162692428867,63.3644572590937,-63.3644572590937
611.916096,985.3089284768822,66.18518482371752,-66.18518482371752
625.859171,996.1633877553767,53.24235217732164,-53.24235217732164
640.119952,989.911595393381,62.12558426405382,-62.12558426405382
654.705678,976.7194385096668,70.55530704418412,-70.55530704418412
669.623753,997.719283929571,69.18464783380746,-69.18464783380746
684.88175,992.6974603825303,70.19620445096416,-70.19620445096416
700.487415,985.1593591582259,69.9984107194852,-69.9984107194852
716.44867,1004.7484251193918,74.56519826831209,-74.56519826831209
732.773617,986.3563767612428,60.52685785606065,-60.52685785606065
749.470542,997.3494099507271,99.54870541263554,-99.54870541263554
766.547923,979.3294466168227,79.35754599077693,-79.35754599077693
784.014427,984.7178952390626,77.4211609762187,-77.4211609762187
801.878922,984.0188417762151,77.6098597463411,-77.6098597463411
820.150476,988.7644507808786,79.72431644813108,-79.72431644813108
838.838364,995.6212911966609,85.776729725592,-85.776729725592
857.952073,984.9556413378846,96.70765225862098,-96.70765225862098
877.501306,982.4415479408578,89.46450956579909,-89.46450956579909
897.495986,997.7861123348407,87.47396532526346,-87.47396532526346
917.946263,969.6918410798362,91.2940480517016,-91.2940480517016
938.862519,985.1586675648549,94.61704460897859,-94.61704460897859
960.255371,989.7131382969953,91.31465410045764,-91.31465410045764
982.135679,1000.9979855770816,113.35208727112287,-113.35208727112287
1004.51455,991.1398177840808,100.35998530149196,-100.35998530149196
1027.40334,1008.2085553945514,111.70980765351872,-111.70980765351872
1050.81368,992.0054687484437,97.46102072123614,-97.46102072123614
1074.75744,991.4854334499768,108.04947172445947,-108.04947172445947
1099.24679,992.8984943800135,108.86984743470668,-108.86984743470668
1124.29414,981.9620003789564,113.96425214763356,-113.96425214763356
1149.91223,999.1799780069372,111.89411410332531,-111.89411410332531
1176.11404,987.9360931825869,127.21655406153765,-127.21655406153765
1202.91289,992.5384823962576,110.03668799124839,-110.03668799124839
1230.32238,990.4492677114732,126.5755233288508,-126.5755233288508
1258.35641,987.6665314728024,132.78129020843858,-132.78129020843858
1287.02923,986.1742197103147,124.73316447472287,-124.73316447472287
1316.35538,981.1068176573566,137.6638135895192,-137.6638135895192
1346.34976,992.467387362819,142.54290246924012,-142.54290246924012
1377.02758,990.4273271643536,134.6591979425703,-134.6591979425703
1408.40443,987.1417410680607,134.0949219317958,-134.0949219317958
1440.49623,995.4537179575309,153.13494741336217,-153.13494741336217
1473.31927,999.1029077665896,153.8623299602148,-153.8623299602148
1506.89022,986.484929973374,145.28440001729285,-145.28440001729285
1541.22611,977.5655190897096,158.06318422971955,-158.06318422971955
1576.34437,992.9152089197477,160.3085841611486,-160.3085841611486
1612.26284,981.025808379749,169.25862442041463,-169.25862442041463
1648.99974,968.5109390103985,177.14353027263545,-177.14353027263545
1686.57373,988.5976105782884,177.37806884777774,-177.37806884777774
1725.00387,987.1074525911245,178.4803135352989,-178.4803135352989
1764.30968,997.7660399196901,176.23833673333493,-176.23833673333493
1804.51111,982.4731786032381,186.4040056577358,-186.4040056577358
1845.62857,985.9551246373039,181.5792710971562,-181.5792710971562
1887.68292,999.3915819380577,195.62002013369582,-195.62002013369582
1930.69553,985.1453667071333,199.17699917485243,-199.17699917485243
1974.68821,983.5766635559659,202.239226337685,-202.239226337685
2019.68331,1005.7968967563705,205.01562307533987,-205.01562307533987
