Frequency_Hz,Re_Z_ohm,Im_Z_ohm,NegIm_Z_ohm
7229.34526,4461.142033233073,-1620.1967550502438,1620.1967550502438
7427.4669,4433.158800119098,-1510.0338101291322,1510.0338101291322
7631.01809,4431.519515757992,-1385.3571603894482,1385.3571603894482
7840.14765,4405.9927682136085,-1299.2613844235543,1299.2613844235543
8055.00845,4396.758216833406,-1208.592539456491,1208.592539456491
8275.75755,4371.431928313927,-1135.4144172077463,1135.4144172077463
8502.55632,4398.665004927521,-1043.0433285682025,1043.0433285682025
8735.57056,4357.949206479499,-956.562650126256,956.562650126256
8974.9706,4360.127145871598,-863.3284231158265,863.3284231158265
9220.93144,4308.975812069457,-749.711981912941,749.711981912941
9473.63289,4331.414880671199,-682.1545631430776,682.1545631430776
9733.25967,4355.466454163409,-609.7955008443332,609.7955008443332
